Date/Time SNT;MBA;Load Profile [MWh]
05.01.2024/06:00;SE1, SE2, SE3, SE4;-1998,369421
05.01.2024/06:15;SE1, SE2, SE3, SE4;-2006,425109
05.01.2024/06:30;SE1, SE2, SE3, SE4;-2014,833492
05.01.2024/06:45;SE1, SE2, SE3, SE4;-2017,188895
05.01.2024/07:00;SE1, SE2, SE3, SE4;-2052,342434
05.01.2024/07:15;SE1, SE2, SE3, SE4;-2065,472984
05.01.2024/07:30;SE1, SE2, SE3, SE4;-2079,680774
05.01.2024/07:45;SE1, SE2, SE3, SE4;-2091,694758
05.01.2024/08:00;SE1, SE2, SE3, SE4;-2128,041306
05.01.2024/08:15;SE1, SE2, SE3, SE4;-2131,059738
05.01.2024/08:30;SE1, SE2, SE3, SE4;-2128,411612
05.01.2024/08:45;SE1, SE2, SE3, SE4;-2140,187801
05.01.2024/09:00;SE1, SE2, SE3, SE4;-2162,957979
05.01.2024/09:15;SE1, SE2, SE3, SE4;-2164,972779
05.01.2024/09:30;SE1, SE2, SE3, SE4;-2160,856828
05.01.2024/09:45;SE1, SE2, SE3, SE4;-2160,838626
05.01.2024/10:00;SE1, SE2, SE3, SE4;-2172,275545
05.01.2024/10:15;SE1, SE2, SE3, SE4;-2169,858165
05.01.2024/10:30;SE1, SE2, SE3, SE4;-2166,439777
05.01.2024/10:45;SE1, SE2, SE3, SE4;-2166,822299
05.01.2024/11:00;SE1, SE2, SE3, SE4;-2157,763542
05.01.2024/11:15;SE1, SE2, SE3, SE4;-2147,605632
05.01.2024/11:30;SE1, SE2, SE3, SE4;-2150,5717
05.01.2024/11:45;SE1, SE2, SE3, SE4;-2140,595833
05.01.2024/12:00;SE1, SE2, SE3, SE4;-2116,151861
05.01.2024/12:15;SE1, SE2, SE3, SE4;-2115,791973
05.01.2024/12:30;SE1, SE2, SE3, SE4;-2115,115085
05.01.2024/12:45;SE1, SE2, SE3, SE4;-2115,045045
05.01.2024/13:00;SE1, SE2, SE3, SE4;-2095,897693
05.01.2024/13:15;SE1, SE2, SE3, SE4;-2090,628432
05.01.2024/13:30;SE1, SE2, SE3, SE4;-2086,718262
05.01.2024/13:45;SE1, SE2, SE3, SE4;-2091,713595
05.01.2024/14:00;SE1, SE2, SE3, SE4;-2091,262049
05.01.2024/14:15;SE1, SE2, SE3, SE4;-2100,539147
05.01.2024/14:30;SE1, SE2, SE3, SE4;-2108,156279
05.01.2024/14:45;SE1, SE2, SE3, SE4;-2110,534482
05.01.2024/15:00;SE1, SE2, SE3, SE4;-2152,816544
05.01.2024/15:15;SE1, SE2, SE3, SE4;-2170,70439
05.01.2024/15:30;SE1, SE2, SE3, SE4;-2193,790747
05.01.2024/15:45;SE1, SE2, SE3, SE4;-2206,694476
05.01.2024/16:00;SE1, SE2, SE3, SE4;-2282,929858
05.01.2024/16:15;SE1, SE2, SE3, SE4;-2292,815805
05.01.2024/16:30;SE1, SE2, SE3, SE4;-2306,331588
05.01.2024/16:45;SE1, SE2, SE3, SE4;-2315,485078
05.01.2024/17:00;SE1, SE2, SE3, SE4;-2356,216364
05.01.2024/17:15;SE1, SE2, SE3, SE4;-2364,79289
05.01.2024/17:30;SE1, SE2, SE3, SE4;-2369,479483
05.01.2024/17:45;SE1, SE2, SE3, SE4;-2376,550688
05.01.2024/18:00;SE1, SE2, SE3, SE4;-2368,557499
05.01.2024/18:15;SE1, SE2, SE3, SE4;-2362,665188
05.01.2024/18:30;SE1, SE2, SE3, SE4;-2355,070284
05.01.2024/18:45;SE1, SE2, SE3, SE4;-2350,59223
05.01.2024/19:00;SE1, SE2, SE3, SE4;-2313,72197
05.01.2024/19:15;SE1, SE2, SE3, SE4;-2307,127863
05.01.2024/19:30;SE1, SE2, SE3, SE4;-2298,657117
05.01.2024/19:45;SE1, SE2, SE3, SE4;-2285,772146
05.01.2024/20:00;SE1, SE2, SE3, SE4;-2249,042879
05.01.2024/20:15;SE1, SE2, SE3, SE4;-2237,436913
05.01.2024/20:30;SE1, SE2, SE3, SE4;-2223,071459
05.01.2024/20:45;SE1, SE2, SE3, SE4;-2215,003461
05.01.2024/21:00;SE1, SE2, SE3, SE4;-2180,422745
05.01.2024/21:15;SE1, SE2, SE3, SE4;-2175,440664
05.01.2024/21:30;SE1, SE2, SE3, SE4;-2176,375674
05.01.2024/21:45;SE1, SE2, SE3, SE4;-2169,449557
05.01.2024/22:00;SE1, SE2, SE3, SE4;-2126,534785
05.01.2024/22:15;SE1, SE2, SE3, SE4;-2122,272829
05.01.2024/22:30;SE1, SE2, SE3, SE4;-2119,818271
05.01.2024/22:45;SE1, SE2, SE3, SE4;-2118,506806
05.01.2024/23:00;SE1, SE2, SE3, SE4;-2073,009213
05.01.2024/23:15;SE1, SE2, SE3, SE4;-2067,337087
05.01.2024/23:30;SE1, SE2, SE3, SE4;-2064,211925
05.01.2024/23:45;SE1, SE2, SE3, SE4;-2058,248289
06.01.2024/00:00;SE1, SE2, SE3, SE4;-2027,90902
06.01.2024/00:15;SE1, SE2, SE3, SE4;-2023,740236
06.01.2024/00:30;SE1, SE2, SE3, SE4;-2016,153193
06.01.2024/00:45;SE1, SE2, SE3, SE4;-2010,902387
06.01.2024/01:00;SE1, SE2, SE3, SE4;-1988,867323
06.01.2024/01:15;SE1, SE2, SE3, SE4;-1994,183477
06.01.2024/01:30;SE1, SE2, SE3, SE4;-1994,597977
06.01.2024/01:45;SE1, SE2, SE3, SE4;-1986,219016
06.01.2024/02:00;SE1, SE2, SE3, SE4;-1982,061298
06.01.2024/02:15;SE1, SE2, SE3, SE4;-1984,522934
06.01.2024/02:30;SE1, SE2, SE3, SE4;-1984,747383
06.01.2024/02:45;SE1, SE2, SE3, SE4;-1984,69155
06.01.2024/03:00;SE1, SE2, SE3, SE4;-1991,973222
06.01.2024/03:15;SE1, SE2, SE3, SE4;-1987,019285
06.01.2024/03:30;SE1, SE2, SE3, SE4;-1980,47486
06.01.2024/03:45;SE1, SE2, SE3, SE4;-1978,780634
06.01.2024/04:00;SE1, SE2, SE3, SE4;-1988,376087
06.01.2024/04:15;SE1, SE2, SE3, SE4;-1986,824578
06.01.2024/04:30;SE1, SE2, SE3, SE4;-1996,275773
06.01.2024/04:45;SE1, SE2, SE3, SE4;-2001,590887
06.01.2024/05:00;SE1, SE2, SE3, SE4;-2008,061512
06.01.2024/05:15;SE1, SE2, SE3, SE4;-2009,36294
06.01.2024/05:30;SE1, SE2, SE3, SE4;-2010,592958
06.01.2024/05:45;SE1, SE2, SE3, SE4;-2009,800032
06.01.2024/06:00;SE1, SE2, SE3, SE4;-2043,667415
06.01.2024/06:15;SE1, SE2, SE3, SE4;-2049,309987
06.01.2024/06:30;SE1, SE2, SE3, SE4;-2056,653609
06.01.2024/06:45;SE1, SE2, SE3, SE4;-2051,570606
06.01.2024/07:00;SE1, SE2, SE3, SE4;-2084,329336
06.01.2024/07:15;SE1, SE2, SE3, SE4;-2094,674266
06.01.2024/07:30;SE1, SE2, SE3, SE4;-2100,253655
06.01.2024/07:45;SE1, SE2, SE3, SE4;-2110,824721
06.01.2024/08:00;SE1, SE2, SE3, SE4;-2144,267063
06.01.2024/08:15;SE1, SE2, SE3, SE4;-2146,29608
06.01.2024/08:30;SE1, SE2, SE3, SE4;-2154,9352
06.01.2024/08:45;SE1, SE2, SE3, SE4;-2164,912232
06.01.2024/09:00;SE1, SE2, SE3, SE4;-2206,537523
06.01.2024/09:15;SE1, SE2, SE3, SE4;-2205,958366
06.01.2024/09:30;SE1, SE2, SE3, SE4;-2205,390063
06.01.2024/09:45;SE1, SE2, SE3, SE4;-2206,414578
06.01.2024/10:00;SE1, SE2, SE3, SE4;-2225,25739
06.01.2024/10:15;SE1, SE2, SE3, SE4;-2224,69871
06.01.2024/10:30;SE1, SE2, SE3, SE4;-2228,70116
06.01.2024/10:45;SE1, SE2, SE3, SE4;-2229,659663
06.01.2024/11:00;SE1, SE2, SE3, SE4;-2231,069938
06.01.2024/11:15;SE1, SE2, SE3, SE4;-2216,896908
06.01.2024/11:30;SE1, SE2, SE3, SE4;-2214,988396
06.01.2024/11:45;SE1, SE2, SE3, SE4;-2207,732916
06.01.2024/12:00;SE1, SE2, SE3, SE4;-2191,90702
06.01.2024/12:15;SE1, SE2, SE3, SE4;-2181,898362
06.01.2024/12:30;SE1, SE2, SE3, SE4;-2178,246236
06.01.2024/12:45;SE1, SE2, SE3, SE4;-2174,577205
06.01.2024/13:00;SE1, SE2, SE3, SE4;-2160,981019
06.01.2024/13:15;SE1, SE2, SE3, SE4;-2154,042837
06.01.2024/13:30;SE1, SE2, SE3, SE4;-2153,402846
06.01.2024/13:45;SE1, SE2, SE3, SE4;-2149,574659
06.01.2024/14:00;SE1, SE2, SE3, SE4;-2142,772625
06.01.2024/14:15;SE1, SE2, SE3, SE4;-2149,634095
06.01.2024/14:30;SE1, SE2, SE3, SE4;-2153,15166
06.01.2024/14:45;SE1, SE2, SE3, SE4;-2155,576008
06.01.2024/15:00;SE1, SE2, SE3, SE4;-2187,341652
06.01.2024/15:15;SE1, SE2, SE3, SE4;-2190,64456
06.01.2024/15:30;SE1, SE2, SE3, SE4;-2208,957117
06.01.2024/15:45;SE1, SE2, SE3, SE4;-2222,259433
06.01.2024/16:00;SE1, SE2, SE3, SE4;-2295,593095
06.01.2024/16:15;SE1, SE2, SE3, SE4;-2300,645209
06.01.2024/16:30;SE1, SE2, SE3, SE4;-2303,460231
06.01.2024/16:45;SE1, SE2, SE3, SE4;-2312,735213
06.01.2024/17:00;SE1, SE2, SE3, SE4;-2344,316739
06.01.2024/17:15;SE1, SE2, SE3, SE4;-2353,000372
06.01.2024/17:30;SE1, SE2, SE3, SE4;-2357,611575
06.01.2024/17:45;SE1, SE2, SE3, SE4;-2356,158406
06.01.2024/18:00;SE1, SE2, SE3, SE4;-2344,034003
06.01.2024/18:15;SE1, SE2, SE3, SE4;-2344,299011
06.01.2024/18:30;SE1, SE2, SE3, SE4;-2339,268841
06.01.2024/18:45;SE1, SE2, SE3, SE4;-2330,438392
06.01.2024/19:00;SE1, SE2, SE3, SE4;-2285,938003
06.01.2024/19:15;SE1, SE2, SE3, SE4;-2285,795899
06.01.2024/19:30;SE1, SE2, SE3, SE4;-2284,235309
06.01.2024/19:45;SE1, SE2, SE3, SE4;-2269,640682
06.01.2024/20:00;SE1, SE2, SE3, SE4;-2225,648543
06.01.2024/20:15;SE1, SE2, SE3, SE4;-2223,446393
06.01.2024/20:30;SE1, SE2, SE3, SE4;-2217,431652
06.01.2024/20:45;SE1, SE2, SE3, SE4;-2211,467859
06.01.2024/21:00;SE1, SE2, SE3, SE4;-2172,158106
06.01.2024/21:15;SE1, SE2, SE3, SE4;-2169,362727
06.01.2024/21:30;SE1, SE2, SE3, SE4;-2172,326173
06.01.2024/21:45;SE1, SE2, SE3, SE4;-2162,961434
06.01.2024/22:00;SE1, SE2, SE3, SE4;-2114,498858
06.01.2024/22:15;SE1, SE2, SE3, SE4;-2115,7981
06.01.2024/22:30;SE1, SE2, SE3, SE4;-2105,286221
06.01.2024/22:45;SE1, SE2, SE3, SE4;-2098,857139
06.01.2024/23:00;SE1, SE2, SE3, SE4;-2048,8183
06.01.2024/23:15;SE1, SE2, SE3, SE4;-2050,497562
06.01.2024/23:30;SE1, SE2, SE3, SE4;-2046,038171
06.01.2024/23:45;SE1, SE2, SE3, SE4;-2044,861922
07.01.2024/00:00;SE1, SE2, SE3, SE4;-1999,811457
07.01.2024/00:15;SE1, SE2, SE3, SE4;-2000,321401
07.01.2024/00:30;SE1, SE2, SE3, SE4;-1991,726551
07.01.2024/00:45;SE1, SE2, SE3, SE4;-1989,463468
07.01.2024/01:00;SE1, SE2, SE3, SE4;-1967,024905
07.01.2024/01:15;SE1, SE2, SE3, SE4;-1959,602604
07.01.2024/01:30;SE1, SE2, SE3, SE4;-1964,696361
07.01.2024/01:45;SE1, SE2, SE3, SE4;-1963,085648
07.01.2024/02:00;SE1, SE2, SE3, SE4;-1950,647892
07.01.2024/02:15;SE1, SE2, SE3, SE4;-1944,135504
07.01.2024/02:30;SE1, SE2, SE3, SE4;-1940,230821
07.01.2024/02:45;SE1, SE2, SE3, SE4;-1942,538964
07.01.2024/03:00;SE1, SE2, SE3, SE4;-1936,783938
07.01.2024/03:15;SE1, SE2, SE3, SE4;-1937,304382
07.01.2024/03:30;SE1, SE2, SE3, SE4;-1933,161802
07.01.2024/03:45;SE1, SE2, SE3, SE4;-1930,251082
07.01.2024/04:00;SE1, SE2, SE3, SE4;-1941,066716
07.01.2024/04:15;SE1, SE2, SE3, SE4;-1936,538996
07.01.2024/04:30;SE1, SE2, SE3, SE4;-1936,581659
07.01.2024/04:45;SE1, SE2, SE3, SE4;-1941,683882
07.01.2024/05:00;SE1, SE2, SE3, SE4;-1954,55038
07.01.2024/05:15;SE1, SE2, SE3, SE4;-1950,371238
07.01.2024/05:30;SE1, SE2, SE3, SE4;-1947,327023
07.01.2024/05:45;SE1, SE2, SE3, SE4;-1946,70965
07.01.2024/06:00;SE1, SE2, SE3, SE4;-1965,87556
07.01.2024/06:15;SE1, SE2, SE3, SE4;-1969,838973
07.01.2024/06:30;SE1, SE2, SE3, SE4;-1973,975177
07.01.2024/06:45;SE1, SE2, SE3, SE4;-1980,702507
07.01.2024/07:00;SE1, SE2, SE3, SE4;-2011,348564
07.01.2024/07:15;SE1, SE2, SE3, SE4;-2008,866248
07.01.2024/07:30;SE1, SE2, SE3, SE4;-2018,311554
07.01.2024/07:45;SE1, SE2, SE3, SE4;-2027,171725
07.01.2024/08:00;SE1, SE2, SE3, SE4;-2064,33755
07.01.2024/08:15;SE1, SE2, SE3, SE4;-2069,32508
07.01.2024/08:30;SE1, SE2, SE3, SE4;-2067,163792
07.01.2024/08:45;SE1, SE2, SE3, SE4;-2069,973789
07.01.2024/09:00;SE1, SE2, SE3, SE4;-2113,103406
07.01.2024/09:15;SE1, SE2, SE3, SE4;-2121,567799
07.01.2024/09:30;SE1, SE2, SE3, SE4;-2123,886584
07.01.2024/09:45;SE1, SE2, SE3, SE4;-2129,365947
07.01.2024/10:00;SE1, SE2, SE3, SE4;-2145,893652
07.01.2024/10:15;SE1, SE2, SE3, SE4;-2152,305306
07.01.2024/10:30;SE1, SE2, SE3, SE4;-2150,885785
07.01.2024/10:45;SE1, SE2, SE3, SE4;-2144,318353
07.01.2024/11:00;SE1, SE2, SE3, SE4;-2144,15835
07.01.2024/11:15;SE1, SE2, SE3, SE4;-2143,576874
07.01.2024/11:30;SE1, SE2, SE3, SE4;-2142,045564
07.01.2024/11:45;SE1, SE2, SE3, SE4;-2135,813731
07.01.2024/12:00;SE1, SE2, SE3, SE4;-2118,113096
07.01.2024/12:15;SE1, SE2, SE3, SE4;-2118,261894
07.01.2024/12:30;SE1, SE2, SE3, SE4;-2113,016451
07.01.2024/12:45;SE1, SE2, SE3, SE4;-2112,057235
07.01.2024/13:00;SE1, SE2, SE3, SE4;-2101,658202
07.01.2024/13:15;SE1, SE2, SE3, SE4;-2092,06675
07.01.2024/13:30;SE1, SE2, SE3, SE4;-2087,894305
07.01.2024/13:45;SE1, SE2, SE3, SE4;-2089,989278
07.01.2024/14:00;SE1, SE2, SE3, SE4;-2087,503907
07.01.2024/14:15;SE1, SE2, SE3, SE4;-2092,586249
07.01.2024/14:30;SE1, SE2, SE3, SE4;-2089,550988
07.01.2024/14:45;SE1, SE2, SE3, SE4;-2083,550322
07.01.2024/15:00;SE1, SE2, SE3, SE4;-2122,330362
07.01.2024/15:15;SE1, SE2, SE3, SE4;-2127,671386
07.01.2024/15:30;SE1, SE2, SE3, SE4;-2134,450819
07.01.2024/15:45;SE1, SE2, SE3, SE4;-2148,131242
07.01.2024/16:00;SE1, SE2, SE3, SE4;-2212,408102
07.01.2024/16:15;SE1, SE2, SE3, SE4;-2230,484469
07.01.2024/16:30;SE1, SE2, SE3, SE4;-2248,406252
07.01.2024/16:45;SE1, SE2, SE3, SE4;-2263,341929
07.01.2024/17:00;SE1, SE2, SE3, SE4;-2290,512669
07.01.2024/17:15;SE1, SE2, SE3, SE4;-2302,679274
07.01.2024/17:30;SE1, SE2, SE3, SE4;-2307,975669
07.01.2024/17:45;SE1, SE2, SE3, SE4;-2310,361354
07.01.2024/18:00;SE1, SE2, SE3, SE4;-2297,240787
07.01.2024/18:15;SE1, SE2, SE3, SE4;-2299,977301
07.01.2024/18:30;SE1, SE2, SE3, SE4;-2295,509554
07.01.2024/18:45;SE1, SE2, SE3, SE4;-2288,929267
07.01.2024/19:00;SE1, SE2, SE3, SE4;-2257,472998
07.01.2024/19:15;SE1, SE2, SE3, SE4;-2256,933173
07.01.2024/19:30;SE1, SE2, SE3, SE4;-2250,225686
07.01.2024/19:45;SE1, SE2, SE3, SE4;-2242,24528
07.01.2024/20:00;SE1, SE2, SE3, SE4;-2201,345579
07.01.2024/20:15;SE1, SE2, SE3, SE4;-2190,901628
07.01.2024/20:30;SE1, SE2, SE3, SE4;-2181,038033
07.01.2024/20:45;SE1, SE2, SE3, SE4;-2177,613324
07.01.2024/21:00;SE1, SE2, SE3, SE4;-2122,5771
07.01.2024/21:15;SE1, SE2, SE3, SE4;-2121,076409
07.01.2024/21:30;SE1, SE2, SE3, SE4;-2116,79549
07.01.2024/21:45;SE1, SE2, SE3, SE4;-2109,305681
07.01.2024/22:00;SE1, SE2, SE3, SE4;-2047,959326
07.01.2024/22:15;SE1, SE2, SE3, SE4;-2044,389244
07.01.2024/22:30;SE1, SE2, SE3, SE4;-2035,475462
07.01.2024/22:45;SE1, SE2, SE3, SE4;-2026,363999
07.01.2024/23:00;SE1, SE2, SE3, SE4;-1964,803257
07.01.2024/23:15;SE1, SE2, SE3, SE4;-1950,322463
07.01.2024/23:30;SE1, SE2, SE3, SE4;-1950,876417
07.01.2024/23:45;SE1, SE2, SE3, SE4;-1941,97902
08.01.2024/00:00;SE1, SE2, SE3, SE4;-1906,62687
08.01.2024/00:15;SE1, SE2, SE3, SE4;-1897,001758
08.01.2024/00:30;SE1, SE2, SE3, SE4;-1892,80169
08.01.2024/00:45;SE1, SE2, SE3, SE4;-1890,519818
08.01.2024/01:00;SE1, SE2, SE3, SE4;-1872,733181
08.01.2024/01:15;SE1, SE2, SE3, SE4;-1871,972637
08.01.2024/01:30;SE1, SE2, SE3, SE4;-1863,239841
08.01.2024/01:45;SE1, SE2, SE3, SE4;-1859,823014
08.01.2024/02:00;SE1, SE2, SE3, SE4;-1861,642601
08.01.2024/02:15;SE1, SE2, SE3, SE4;-1855,406634
08.01.2024/02:30;SE1, SE2, SE3, SE4;-1852,307225
08.01.2024/02:45;SE1, SE2, SE3, SE4;-1853,945663
08.01.2024/03:00;SE1, SE2, SE3, SE4;-1865,398747
08.01.2024/03:15;SE1, SE2, SE3, SE4;-1860,923486
08.01.2024/03:30;SE1, SE2, SE3, SE4;-1863,804579
08.01.2024/03:45;SE1, SE2, SE3, SE4;-1863,317507
08.01.2024/04:00;SE1, SE2, SE3, SE4;-1878,880117
08.01.2024/04:15;SE1, SE2, SE3, SE4;-1875,846748
08.01.2024/04:30;SE1, SE2, SE3, SE4;-1881,78089
08.01.2024/04:45;SE1, SE2, SE3, SE4;-1890,90622
08.01.2024/05:00;SE1, SE2, SE3, SE4;-1913,541897
08.01.2024/05:15;SE1, SE2, SE3, SE4;-1917,737932
08.01.2024/05:30;SE1, SE2, SE3, SE4;-1924,134433
08.01.2024/05:45;SE1, SE2, SE3, SE4;-1931,440185
08.01.2024/06:00;SE1, SE2, SE3, SE4;-1980,809087
08.01.2024/06:15;SE1, SE2, SE3, SE4;-1994,048576
08.01.2024/06:30;SE1, SE2, SE3, SE4;-2001,532291
08.01.2024/06:45;SE1, SE2, SE3, SE4;-2006,491698
08.01.2024/07:00;SE1, SE2, SE3, SE4;-2049,013151
08.01.2024/07:15;SE1, SE2, SE3, SE4;-2045,547846
08.01.2024/07:30;SE1, SE2, SE3, SE4;-2054,289762
08.01.2024/07:45;SE1, SE2, SE3, SE4;-2062,519228
08.01.2024/08:00;SE1, SE2, SE3, SE4;-2073,90929
08.01.2024/08:15;SE1, SE2, SE3, SE4;-2084,086557
08.01.2024/08:30;SE1, SE2, SE3, SE4;-2074,039933
08.01.2024/08:45;SE1, SE2, SE3, SE4;-2075,198761
08.01.2024/09:00;SE1, SE2, SE3, SE4;-2076,484717
08.01.2024/09:15;SE1, SE2, SE3, SE4;-2075,596834
08.01.2024/09:30;SE1, SE2, SE3, SE4;-2055,580822
08.01.2024/09:45;SE1, SE2, SE3, SE4;-2045,757143
08.01.2024/10:00;SE1, SE2, SE3, SE4;-2056,114255
08.01.2024/10:15;SE1, SE2, SE3, SE4;-2044,749063
08.01.2024/10:30;SE1, SE2, SE3, SE4;-2039,944088
08.01.2024/10:45;SE1, SE2, SE3, SE4;-2041,169759
08.01.2024/11:00;SE1, SE2, SE3, SE4;-2014,570455
08.01.2024/11:15;SE1, SE2, SE3, SE4;-2009,401208
08.01.2024/11:30;SE1, SE2, SE3, SE4;-1999,407977
08.01.2024/11:45;SE1, SE2, SE3, SE4;-1994,708649
08.01.2024/12:00;SE1, SE2, SE3, SE4;-1969,98889
08.01.2024/12:15;SE1, SE2, SE3, SE4;-1961,643601
08.01.2024/12:30;SE1, SE2, SE3, SE4;-1960,544971
08.01.2024/12:45;SE1, SE2, SE3, SE4;-1959,978344
08.01.2024/13:00;SE1, SE2, SE3, SE4;-1920,358965
08.01.2024/13:15;SE1, SE2, SE3, SE4;-1914,990426
08.01.2024/13:30;SE1, SE2, SE3, SE4;-1917,986297
08.01.2024/13:45;SE1, SE2, SE3, SE4;-1918,857934
08.01.2024/14:00;SE1, SE2, SE3, SE4;-1905,272383
08.01.2024/14:15;SE1, SE2, SE3, SE4;-1905,82165
08.01.2024/14:30;SE1, SE2, SE3, SE4;-1902,449009
08.01.2024/14:45;SE1, SE2, SE3, SE4;-1910,194043
08.01.2024/15:00;SE1, SE2, SE3, SE4;-1938,748009
08.01.2024/15:15;SE1, SE2, SE3, SE4;-1951,287616
08.01.2024/15:30;SE1, SE2, SE3, SE4;-1956,93126
08.01.2024/15:45;SE1, SE2, SE3, SE4;-1973,945883
08.01.2024/16:00;SE1, SE2, SE3, SE4;-2036,156891
08.01.2024/16:15;SE1, SE2, SE3, SE4;-2053,579362
08.01.2024/16:30;SE1, SE2, SE3, SE4;-2073,613942
08.01.2024/16:45;SE1, SE2, SE3, SE4;-2085,785754
08.01.2024/17:00;SE1, SE2, SE3, SE4;-2124,246029
08.01.2024/17:15;SE1, SE2, SE3, SE4;-2142,089459
08.01.2024/17:30;SE1, SE2, SE3, SE4;-2151,984783
08.01.2024/17:45;SE1, SE2, SE3, SE4;-2156,499786
08.01.2024/18:00;SE1, SE2, SE3, SE4;-2141,018099
08.01.2024/18:15;SE1, SE2, SE3, SE4;-2136,058102
08.01.2024/18:30;SE1, SE2, SE3, SE4;-2123,000578
08.01.2024/18:45;SE1, SE2, SE3, SE4;-2118,261063
08.01.2024/19:00;SE1, SE2, SE3, SE4;-2083,551119
08.01.2024/19:15;SE1, SE2, SE3, SE4;-2076,590184
08.01.2024/19:30;SE1, SE2, SE3, SE4;-2073,520988
08.01.2024/19:45;SE1, SE2, SE3, SE4;-2054,400005
08.01.2024/20:00;SE1, SE2, SE3, SE4;-2008,701981
08.01.2024/20:15;SE1, SE2, SE3, SE4;-2009,13692
08.01.2024/20:30;SE1, SE2, SE3, SE4;-2001,782356
08.01.2024/20:45;SE1, SE2, SE3, SE4;-1990,830265
08.01.2024/21:00;SE1, SE2, SE3, SE4;-1932,77543
08.01.2024/21:15;SE1, SE2, SE3, SE4;-1918,695127
08.01.2024/21:30;SE1, SE2, SE3, SE4;-1913,548652
08.01.2024/21:45;SE1, SE2, SE3, SE4;-1903,80623
08.01.2024/22:00;SE1, SE2, SE3, SE4;-1837,722677
08.01.2024/22:15;SE1, SE2, SE3, SE4;-1826,47464
08.01.2024/22:30;SE1, SE2, SE3, SE4;-1806,981455
08.01.2024/22:45;SE1, SE2, SE3, SE4;-1800,071728
08.01.2024/23:00;SE1, SE2, SE3, SE4;-1737,577099
08.01.2024/23:15;SE1, SE2, SE3, SE4;-1718,63967
08.01.2024/23:30;SE1, SE2, SE3, SE4;-1706,385713
08.01.2024/23:45;SE1, SE2, SE3, SE4;-1699,218594
09.01.2024/00:00;SE1, SE2, SE3, SE4;-1667,597824
09.01.2024/00:15;SE1, SE2, SE3, SE4;-1664,570813
09.01.2024/00:30;SE1, SE2, SE3, SE4;-1651,969325
09.01.2024/00:45;SE1, SE2, SE3, SE4;-1637,760408
09.01.2024/01:00;SE1, SE2, SE3, SE4;-1609,124549
09.01.2024/01:15;SE1, SE2, SE3, SE4;-1607,925843
09.01.2024/01:30;SE1, SE2, SE3, SE4;-1611,292973
09.01.2024/01:45;SE1, SE2, SE3, SE4;-1611,955319
09.01.2024/02:00;SE1, SE2, SE3, SE4;-1583,213264
09.01.2024/02:15;SE1, SE2, SE3, SE4;-1580,648297
09.01.2024/02:30;SE1, SE2, SE3, SE4;-1577,897169
09.01.2024/02:45;SE1, SE2, SE3, SE4;-1579,575936
09.01.2024/03:00;SE1, SE2, SE3, SE4;-1559,051079
09.01.2024/03:15;SE1, SE2, SE3, SE4;-1559,783539
09.01.2024/03:30;SE1, SE2, SE3, SE4;-1564,313761
09.01.2024/03:45;SE1, SE2, SE3, SE4;-1567,2452
09.01.2024/04:00;SE1, SE2, SE3, SE4;-1561,028158
09.01.2024/04:15;SE1, SE2, SE3, SE4;-1559,43564
09.01.2024/04:30;SE1, SE2, SE3, SE4;-1557,029824
09.01.2024/04:45;SE1, SE2, SE3, SE4;-1559,885036
09.01.2024/05:00;SE1, SE2, SE3, SE4;-1583,292064
09.01.2024/05:15;SE1, SE2, SE3, SE4;-1584,299724
09.01.2024/05:30;SE1, SE2, SE3, SE4;-1583,722949
09.01.2024/05:45;SE1, SE2, SE3, SE4;-1594,332786
09.01.2024/06:00;SE1, SE2, SE3, SE4;-1641,24021
09.01.2024/06:15;SE1, SE2, SE3, SE4;-1651,352667
09.01.2024/06:30;SE1, SE2, SE3, SE4;-1658,909485
09.01.2024/06:45;SE1, SE2, SE3, SE4;-1668,703731
09.01.2024/07:00;SE1, SE2, SE3, SE4;-1706,246956
09.01.2024/07:15;SE1, SE2, SE3, SE4;-1709,605614
09.01.2024/07:30;SE1, SE2, SE3, SE4;-1706,066762
09.01.2024/07:45;SE1, SE2, SE3, SE4;-1700,397407
09.01.2024/08:00;SE1, SE2, SE3, SE4;-1705,540797
09.01.2024/08:15;SE1, SE2, SE3, SE4;-1707,635022
09.01.2024/08:30;SE1, SE2, SE3, SE4;-1704,612018
09.01.2024/08:45;SE1, SE2, SE3, SE4;-1705,81688
09.01.2024/09:00;SE1, SE2, SE3, SE4;-1681,668139
09.01.2024/09:15;SE1, SE2, SE3, SE4;-1680,696952
09.01.2024/09:30;SE1, SE2, SE3, SE4;-1679,51436
09.01.2024/09:45;SE1, SE2, SE3, SE4;-1684,293245
09.01.2024/10:00;SE1, SE2, SE3, SE4;-1672,888345
09.01.2024/10:15;SE1, SE2, SE3, SE4;-1662,523134
09.01.2024/10:30;SE1, SE2, SE3, SE4;-1657,655891
09.01.2024/10:45;SE1, SE2, SE3, SE4;-1664,489551
09.01.2024/11:00;SE1, SE2, SE3, SE4;-1642,171839
09.01.2024/11:15;SE1, SE2, SE3, SE4;-1642,082128
09.01.2024/11:30;SE1, SE2, SE3, SE4;-1634,04083
09.01.2024/11:45;SE1, SE2, SE3, SE4;-1630,758841
09.01.2024/12:00;SE1, SE2, SE3, SE4;-1615,825576
09.01.2024/12:15;SE1, SE2, SE3, SE4;-1621,103657
09.01.2024/12:30;SE1, SE2, SE3, SE4;-1616,666739
